10389	12/20/96 0:00
10390	12/23/96 0:00
10390	12/23/96 0:00
10390	12/23/96 0:00
10390	12/23/96 0:00
10391	12/23/96 0:00
10392	12/24/96 0:00
10393	12/25/96 0:00
10393	12/25/96 0:00
10393	12/25/96 0:00
10393	12/25/96 0:00
10393	12/25/96 0:00
10394	12/25/96 0:00
10394	12/25/96 0:00
10395	12/26/96 0:00
10395	12/26/96 0:00
10395	12/26/96 0:00
10396	12/27/96 0:00
10396	12/27/96 0:00
10396	12/27/96 0:00
10397	12/27/96 0:00
10397	12/27/96 0:00
10398	12/30/96 0:00
10398	12/30/96 0:00
10399	12/31/96 0:00
10399	12/31/96 0:00
10399	12/31/96 0:00
10399	12/31/96 0:00
10400	1/1/97 0:00
10400	1/1/97 0:00
10400	1/1/97 0:00
10401	1/1/97 0:00
10401	1/1/97 0:00
10401	1/1/97 0:00
10401	1/1/97 0:00
10402	1/2/97 0:00
10402	1/2/97 0:00
10403	1/3/97 0:00
10403	1/3/97 0:00
10404	1/3/97 0:00
10404	1/3/97 0:00
10404	1/3/97 0:00
10405	1/6/97 0:00
10406	1/7/97 0:00
10406	1/7/97 0:00
10406	1/7/97 0:00
10406	1/7/97 0:00
10406	1/7/97 0:00
10407	1/7/97 0:00
10407	1/7/97 0:00
10407	1/7/97 0:00
10408	1/8/97 0:00
10408	1/8/97 0:00
10408	1/8/97 0:00
10409	1/9/97 0:00
10409	1/9/97 0:00
10410	1/10/97 0:00
10410	1/10/97 0:00
10411	1/10/97 0:00
10411	1/10/97 0:00
10411	1/10/97 0:00
10412	1/13/97 0:00
10413	1/14/97 0:00
10413	1/14/97 0:00
10413	1/14/97 0:00
10414	1/14/97 0:00
10414	1/14/97 0:00
10415	1/15/97 0:00
10415	1/15/97 0:00
10416	1/16/97 0:00
10416	1/16/97 0:00
10416	1/16/97 0:00
10417	1/16/97 0:00
10417	1/16/97 0:00
10417	1/16/97 0:00
10417	1/16/97 0:00
10418	1/17/97 0:00
10418	1/17/97 0:00
10418	1/17/97 0:00
10418	1/17/97 0:00
10419	1/20/97 0:00
10419	1/20/97 0:00
10420	1/21/97 0:00
10420	1/21/97 0:00
10420	1/21/97 0:00
10420	1/21/97 0:00
10421	1/21/97 0:00
10421	1/21/97 0:00
10421	1/21/97 0:00
10421	1/21/97 0:00
10422	1/22/97 0:00
10423	1/23/97 0:00
10423	1/23/97 0:00
10424	1/23/97 0:00
10424	1/23/97 0:00
10424	1/23/97 0:00
10425	1/24/97 0:00
10425	1/24/97 0:00
10426	1/27/97 0:00
10426	1/27/97 0:00
10427	1/27/97 0:00
10428	1/28/97 0:00
10429	1/29/97 0:00
10429	1/29/97 0:00
10430	1/30/97 0:00
10430	1/30/97 0:00
10430	1/30/97 0:00
10430	1/30/97 0:00
10431	1/30/97 0:00
10431	1/30/97 0:00
10431	1/30/97 0:00
10432	1/31/97 0:00
10432	1/31/97 0:00
10433	2/3/97 0:00
10434	2/3/97 0:00
10434	2/3/97 0:00
10435	2/4/97 0:00
10435	2/4/97 0:00
10435	2/4/97 0:00
10436	2/5/97 0:00
10436	2/5/97 0:00
10436	2/5/97 0:00
10436	2/5/97 0:00
10437	2/5/97 0:00
10438	2/6/97 0:00
10438	2/6/97 0:00
10438	2/6/97 0:00
10439	2/7/97 0:00
10439	2/7/97 0:00
10439	2/7/97 0:00
10439	2/7/97 0:00
10440	2/10/97 0:00
10440	2/10/97 0:00
10440	2/10/97 0:00
10440	2/10/97 0:00
10441	2/10/97 0:00
10442	2/11/97 0:00
10442	2/11/97 0:00
10442	2/11/97 0:00
10443	2/12/97 0:00
10443	2/12/97 0:00
